interfaceFqn	status	reason	path
org.apache.hadoop.hbase.shaded.protobuf.generated.RevokeResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.RevokeRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SetSnapshotCleanupResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SetSnapshotCleanupRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SwitchExceedThrottleQuotaResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SwitchExceedThrottleQuotaRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.TruncateRegionResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.TruncateRegionRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ListReplicationPeersResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ListReplicationPeersRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.RunHbckChoreResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.RunHbckChoreRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.coprocessor.MasterCoprocessorJVMInterface	skipped	interface	
org.apache.hadoop.hbase.master.MasterEnvironmentJVMInterface	skipped	inner-class-no-implementation	
org.apache.hadoop.hbase.master.MetricsMasterSourceJVMInterface	skipped	interface	
org.apache.hadoop.hbase.master.MetricsMasterQuotaSourceJVMInterface	skipped	interface	
org.apache.hadoop.hbase.procedure2.ProcedureMetricsJVMInterface	skipped	interface	
org.apache.hadoop.hbase.master.MetricsMasterProcSourceJVMInterface	skipped	interface	
org.apache.hadoop.hbase.replication.ReplicationQueueStorageJVMInterface	skipped	interface	
org.apache.hadoop.hbase.procedure2.ProcedureExecutorListenerJVMInterface	skipped	interface	
org.apache.hadoop.hbase.master.assignment.RegionInTransitionStatJVMInterface	skipped	inner-class-no-implementation	
org.apache.hadoop.hbase.ServerMetricsJVMInterface	skipped	interface	
org.apache.hadoop.hbase.shaded.protobuf.generated.BlockingInterfaceJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.master.ServerLiveStateJVMInterface	skipped	enum	
org.apache.hadoop.hbase.master.normalizer.PlanTypeJVMInterface	skipped	enum	
org.apache.hadoop.hbase.shaded.protobuf.generated.ProcedureDescriptionJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.master.SnapshotSentinelJVMInterface	skipped	interface	
org.apache.hadoop.hbase.regionserver.FlushTypeJVMInterface	skipped	enum	
org.apache.hadoop.hbase.namequeues.NamedQueueEventJVMInterface	skipped	enum	
org.apache.hadoop.hbase.quotas.OperationQuotaJVMInterface	skipped	interface	
org.apache.hadoop.hbase.quotas.OperationTypeJVMInterface	skipped	enum	
org.apache.hadoop.hbase.shaded.protobuf.generated.ScanRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetBootstrapNodesResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetBootstrapNodesRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.FlushRegionResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.FlushRegionRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetActiveMasterResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetActiveMasterRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.StopServerResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.StopServerRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetMastersResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetMastersRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetServerInfoResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetServerInfoRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.CompactionSwitchResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.CompactionSwitchRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.MutateResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.MutateRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.MultiResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.MultiRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.WarmupRegionResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.WarmupRegionRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetClusterIdResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetClusterIdRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SlowLogResponsesJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.SlowLogResponseRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetStoreFileResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetStoreFileRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.UpdateConfigurationResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.UpdateConfigurationRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ClearCompactionQueuesResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ClearCompactionQueuesRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ScanResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.RegionSpecifierJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ExecuteProceduresResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ExecuteProceduresRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetAllBootstrapNodesResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetAllBootstrapNodesRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetSpaceQuotaSnapshotsResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetSpaceQuotaSnapshotsRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetOnlineRegionResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetOnlineRegionRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ClearSlowLogResponsesJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ClearSlowLogResponseRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ReplicateWALEntryResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ReplicateWALEntryRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.PrepareBulkLoadResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.PrepareBulkLoadRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.RollWALWriterResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.RollWALWriterRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.CleanupBulkLoadResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.CleanupBulkLoadRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetRegionLoadResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetRegionLoadRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.RequestHeaderJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetMetaRegionLocationsResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.GetMetaRegionLocationsRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.UpdateFavoredNodesResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.UpdateFavoredNodesRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.CloseRegionResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.CloseRegionRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.OpenRegionResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.OpenRegionRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ClearRegionBlockCacheResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ClearRegionBlockCacheRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.BulkLoadHFileResponseJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.BulkLoadHFileRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.regionserver.MetricsUserAggregateJVMInterface	skipped	interface	
org.apache.hadoop.hbase.regionserver.MetricsRegionServerWrapperJVMInterface	skipped	interface	
org.apache.hadoop.hbase.regionserver.MetricsRegionServerSourceJVMInterface	skipped	interface	
org.apache.hadoop.hbase.regionserver.RowLockJVMInterface	skipped	interface	
org.apache.hadoop.hbase.shaded.protobuf.generated.CoprocessorServiceCallJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.regionserver.compactions.CompactionLifeCycleTrackerJVMInterface	skipped	interface	
org.apache.hadoop.hbase.regionserver.BulkLoadListenerJVMInterface	skipped	interface	
org.apache.hadoop.hbase.client.IsolationLevelJVMInterface	skipped	enum	
org.apache.hadoop.hbase.regionserver.OperationJVMInterface	skipped	enum	
org.apache.hadoop.hbase.CompareOperatorJVMInterface	skipped	enum	
org.apache.hadoop.hbase.regionserver.FlushLifeCycleTrackerJVMInterface	skipped	interface	
org.apache.hadoop.hbase.CellComparatorJVMInterface	skipped	interface	
org.apache.hadoop.hbase.regionserver.FlushResultImplJVMInterface	skipped	inner-class-no-implementation	
org.apache.hadoop.hbase.errorhandling.ForeignExceptionSnareJVMInterface	skipped	interface	
org.apache.hadoop.hbase.io.hfile.BlockCacheJVMInterface	skipped	interface	
org.apache.hadoop.hbase.shaded.protobuf.generated.RegionLoadStatsJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.regionserver.RowProcessorJVMInterface	skipped	interface	
org.apache.hadoop.hbase.wal.MutationReplayJVMInterface	skipped	inner-class-no-implementation	
org.apache.hadoop.hbase.regionserver.FlushRequestListenerJVMInterface	skipped	interface	
org.apache.hadoop.hbase.security.access.ActionJVMInterface	skipped	enum	
org.apache.hadoop.hbase.executor.ExecutorConfigJVMInterface	skipped	inner-class-no-implementation	
org.apache.hadoop.hbase.executor.ExecutorTypeJVMInterface	skipped	enum	
org.apache.hadoop.hbase.regionserver.HeapMemoryTuneObserverJVMInterface	skipped	interface	
org.apache.hadoop.hbase.coprocessor.RegionServerCoprocessorJVMInterface	skipped	interface	
org.apache.hadoop.hbase.regionserver.RegionServerEnvironmentJVMInterface	skipped	inner-class-no-implementation	
org.apache.hadoop.hbase.shaded.protobuf.generated.WALEntryJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.replication.ReplicationEndpointJVMInterface	skipped	interface	
org.apache.hadoop.hbase.regionserver.LeaseJVMInterface	skipped	inner-class-no-implementation	
org.apache.hadoop.hbase.regionserver.LeaseListenerJVMInterface	skipped	interface	
org.apache.hadoop.hbase.shaded.protobuf.generated.TableStateJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.ClusterIdJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.client.ReadTypeJVMInterface	skipped	enum	
org.apache.hadoop.hbase.client.ConsistencyJVMInterface	skipped	enum	
org.apache.hadoop.hbase.security.access.ScopeJVMInterface	skipped	enum	
org.apache.hadoop.hbase.client.SnapshotTypeJVMInterface	skipped	enum	
org.apache.hadoop.hbase.quotas.QuotaTypeJVMInterface	skipped	enum	
org.apache.hadoop.hbase.master.procedure.TableOperationTypeJVMInterface	skipped	enum	
org.apache.hadoop.hbase.util.EntryJVMInterface	skipped	inner-class-no-implementation	
org.apache.hadoop.hbase.shaded.protobuf.generated.ProcedureStateJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.TransitionCodeJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.master.MetricsAssignmentManagerSourceJVMInterface	skipped	interface	
org.apache.hadoop.hbase.master.assignment.RegionFailedOpenJVMInterface	skipped	inner-class-no-implementation	
org.apache.hadoop.hbase.master.StateJVMInterface	skipped	enum	
org.apache.hadoop.hbase.master.assignment.RegionStateVisitorJVMInterface	skipped	interface	
org.apache.hadoop.hbase.monitoring.StateJVMInterface	skipped	enum	
org.apache.hadoop.hbase.procedure2.LockedResourceTypeJVMInterface	skipped	enum	
org.apache.hadoop.hbase.shaded.protobuf.generated.BalancerDecisionsRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.shaded.protobuf.generated.BalancerRejectionsRequestJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.ipc.ContextJVMInterface	skipped	inner-class-no-implementation	
org.apache.hadoop.hbase.wal.WALKeyJVMInterface	skipped	interface	
org.apache.hadoop.hbase.regionserver.querymatcher.DeleteTrackerJVMInterface	skipped	interface	
org.apache.hadoop.hbase.regionserver.RegionEnvironmentJVMInterface	skipped	inner-class-no-implementation	
org.apache.hadoop.hbase.coprocessor.RegionCoprocessorJVMInterface	skipped	interface	
org.apache.hadoop.hbase.regionserver.ScanTypeJVMInterface	skipped	enum	
org.apache.hadoop.hbase.filter.ReturnCodeJVMInterface	skipped	enum	
org.apache.hadoop.hbase.OperationStatusCodeJVMInterface	skipped	enum	
org.apache.hadoop.hbase.client.DurabilityJVMInterface	skipped	enum	
org.apache.hadoop.hbase.HostAndWeightJVMInterface	skipped	inner-class-no-implementation	
org.apache.hadoop.hbase.regionserver.WriteEntryJVMInterface	skipped	inner-class-no-implementation	
org.apache.hadoop.hbase.regionserver.ChangedReadersObserverJVMInterface	skipped	interface	
org.apache.hadoop.hbase.shaded.protobuf.generated.CompactionDescriptorJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.regionserver.MemStoreSizingJVMInterface	skipped	interface	
org.apache.hadoop.hbase.io.hfile.HFileDataBlockEncoderJVMInterface	skipped	interface	
org.apache.hadoop.hbase.regionserver.StoreFlushContextJVMInterface	skipped	interface	
org.apache.hadoop.hbase.regionserver.MetricsRegionWrapperJVMInterface	skipped	interface	
org.apache.hadoop.hbase.security.access.ParamsJVMInterface	skipped	inner-class-no-implementation	
org.apache.hadoop.hbase.executor.EventTypeJVMInterface	skipped	enum	
org.apache.hadoop.hbase.quotas.SpaceQuotaStatusJVMInterface	skipped	inner-class-no-implementation	
org.apache.hadoop.hbase.quotas.SpaceViolationPolicyEnforcementJVMInterface	skipped	interface	
org.apache.hadoop.hbase.master.procedure.RemoteProcedureResolverJVMInterface	skipped	interface	
org.apache.hadoop.hbase.shaded.protobuf.generated.RegionStateJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.master.assignment.ServerStateJVMInterface	skipped	enum	
org.apache.hadoop.hbase.ipc.RpcCallJVMInterface	skipped	interface	
org.apache.hadoop.hbase.monitoring.MonitoredRPCHandlerJVMInterface	skipped	interface	
org.apache.hadoop.hbase.codec.DecoderJVMInterface	skipped	interface	
org.apache.hadoop.hbase.KeepDeletedCellsJVMInterface	skipped	enum	
org.apache.hadoop.hbase.io.hfile.ReaderJVMInterface	skipped	interface	
org.apache.hadoop.hbase.io.hfile.BlockTypeJVMInterface	skipped	enum	
org.apache.hadoop.hbase.io.hfile.HFileScannerJVMInterface	skipped	interface	
org.apache.hadoop.hbase.regionserver.BloomTypeJVMInterface	skipped	enum	
org.apache.hadoop.hbase.io.hfile.BlockCategoryJVMInterface	skipped	enum	
org.apache.hadoop.hbase.shaded.protobuf.generated.ReferenceJVMInterface	skipped	protobuf	
org.apache.hadoop.hbase.io.RangeJVMInterface	skipped	enum	
org.apache.hadoop.hbase.regionserver.querymatcher.MatchCodeJVMInterface	skipped	enum	
org.apache.hadoop.hbase.regionserver.IOExceptionRunnableJVMInterface	skipped	interface	
org.apache.hadoop.hbase.regionserver.StoreFileManagerJVMInterface	skipped	interface	
org.apache.hadoop.hbase.quotas.SpaceQuotaStatusViewJVMInterface	skipped	interface	
org.apache.hadoop.hbase.KVComparatorJVMInterface	skipped	inner-class-no-implementation	
org.apache.hadoop.hbase.io.hfile.ReaderTypeJVMInterface	skipped	enum	
org.apache.hadoop.hbase.io.compress.AlgorithmJVMInterface	skipped	enum	
org.apache.hadoop.hbase.io.hfile.ByteArrayKeyBlockIndexReaderJVMInterface	skipped	inner-class-no-implementation	
org.apache.hadoop.hbase.io.hfile.CellBasedKeyBlockIndexReaderJVMInterface	skipped	inner-class-no-implementation	
org.apache.hadoop.hbase.io.RecyclerJVMInterface	skipped	interface	
org.apache.hadoop.hbase.io.crypto.ContextJVMInterface	skipped	inner-class-no-implementation	
org.apache.hadoop.hbase.io.encoding.IndexBlockEncodingJVMInterface	skipped	enum	
org.apache.hadoop.hbase.util.ChecksumTypeJVMInterface	skipped	enum	
org.apache.hadoop.hbase.io.encoding.DataBlockEncodingJVMInterface	skipped	enum	
